ID,OXACILINA,AMIKACINA,AMOXI/CLAV,CIPROFLOXACINO,CLINDAMICINA,ERITROMICINA,LEVOFLOXACINO,PENICILINA,TOBRAMICINA
1246,1.0,0.75,0.75,1.0,0.0,0.75,1.0,0.8571428571428571,0.75
3930,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
979,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.8571428571428571,0.75
1738,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2085,1.0,0.75,0.75,0.75,0.25,1.0,0.75,0.8571428571428571,0.75
1843,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.8571428571428571,0.0
1915,1.0,0.75,1.0,1.0,0.0,0.75,1.0,1.0,1.0
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2221,0.0,0.0,0.25,0.25,0.25,0.5,0.25,1.0,0.0
1225,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0
973,1.0,0.5,0.25,0.25,0.0,0.25,0.75,0.8571428571428571,0.5
3701,1.0,0.25,0.75,0.5,0.5,0.5,0.5,1.0,0.25
